Skill ID,Skill Name,Skill Type,Info URL
ES69E07ED78B5D6EFF65,Certified Coding Specialist - Physician-Based (CCS-P),Certification,https://lightcast.io/open-skills/skills/ES69E07ED78B5D6EFF65
KS121G973T7B7YPWD3NN,Certified Commercial Building Inspector,Certification,https://lightcast.io/open-skills/skills/KS121G973T7B7YPWD3NN
KS121L578G7QSHF7WRYH,Certified Commercial Contracts Manager,Certification,https://lightcast.io/open-skills/skills/KS121L578G7QSHF7WRYH
KS121GM6QNWCF8SW8GNY,Certified Commercial Investment Member (CCIM),Certification,https://lightcast.io/open-skills/skills/KS121GM6QNWCF8SW8GNY
KS121G96R1JHHKKSZFR4,Certified Community Action Professional,Certification,https://lightcast.io/open-skills/skills/KS121G96R1JHHKKSZFR4
KS121L66GQNSWJG04Y0J,Certified Community Transit Manager,Certification,https://lightcast.io/open-skills/skills/KS121L66GQNSWJG04Y0J
KS121H1675RS6SLYMGFK,Certified Compensation Professional,Certification,https://lightcast.io/open-skills/skills/KS121H1675RS6SLYMGFK
KS121GG74SB3QRSM8X3Q,Certified Compliance And Ethics Professional,Certification,https://lightcast.io/open-skills/skills/KS121GG74SB3QRSM8X3Q
ES6A0C85DED8209628F7,Certified Compliance Officer,Certification,https://lightcast.io/open-skills/skills/ES6A0C85DED8209628F7
KS121L66HVHFLW9HZHN1,Certified Compliance Specialist,Certification,https://lightcast.io/open-skills/skills/KS121L66HVHFLW9HZHN1
KS121GF6L6X8WHRLM1PZ,Certified Computer Examiner,Certification,https://lightcast.io/open-skills/skills/KS121GF6L6X8WHRLM1PZ
KS121GG76KK5F29WYJ50,Certified Computer Forensics Examiner,Certification,https://lightcast.io/open-skills/skills/KS121GG76KK5F29WYJ50
KS121GX6839Y4MH0JQB8,Certified Computer Network Investigator,Certification,https://lightcast.io/open-skills/skills/KS121GX6839Y4MH0JQB8
KS121L66MRP5DT4V5ZCM,Certified Computer Programmer,Certification,https://lightcast.io/open-skills/skills/KS121L66MRP5DT4V5ZCM
ES7C4CD5CF88E0B1AB63,Certified Computer Technician,Certification,https://lightcast.io/open-skills/skills/ES7C4CD5CF88E0B1AB63
KS121L761B6NFVPY99HL,Certified Computing Professional,Certification,https://lightcast.io/open-skills/skills/KS121L761B6NFVPY99HL
KS121GB6YK86PCC1D49S,Certified Construction Contract Administrator,Certification,https://lightcast.io/open-skills/skills/KS121GB6YK86PCC1D49S
KS121GQ5XDP4CR4456N3,Certified Construction Manager,Certification,https://lightcast.io/open-skills/skills/KS121GQ5XDP4CR4456N3
KS121H16YDS2L3CL684F,Certified Construction Product Representative (CCPR),Certification,https://lightcast.io/open-skills/skills/KS121H16YDS2L3CL684F
KS121L768QFYNSVWXYQK,Certified Construction Specifier,Certification,https://lightcast.io/open-skills/skills/KS121L768QFYNSVWXYQK
KS121L76D1ZJ5K5H9M89,Certified Consulting Meteorologist,Certification,https://lightcast.io/open-skills/skills/KS121L76D1ZJ5K5H9M89
KS121GC5VRRDM9DJVR17,Certified Continence Care Nurse (CCCN),Certification,https://lightcast.io/open-skills/skills/KS121GC5VRRDM9DJVR17
ESD07314EB638BAB2723,Certified Continence Care Nurse - Advanced Practice (CCCN-AP),Certification,https://lightcast.io/open-skills/skills/ESD07314EB638BAB2723
KS121H86SFT2WZTVD5QW,Certified Control Systems Technician,Certification,https://lightcast.io/open-skills/skills/KS121H86SFT2WZTVD5QW
ES643D0866213F01FC6E,Certified Corporate FP&A Professional,Certification,https://lightcast.io/open-skills/skills/ES643D0866213F01FC6E
KS121HC6XKJ9RSF21LM9,Certified Corporate Trust Specialist,Certification,https://lightcast.io/open-skills/skills/KS121HC6XKJ9RSF21LM9
KS121SQ6ZYQX266RWZ7D,Certified Correctional Food Systems Manager,Certification,https://lightcast.io/open-skills/skills/KS121SQ6ZYQX266RWZ7D
ES8766E4698FF6D08B95,Certified Correctional Health Professional (CCHP),Certification,https://lightcast.io/open-skills/skills/ES8766E4698FF6D08B95
ES545FB3A35CB7DDC7B7,Certified Correctional Health Professional - Advanced (CCHP-A),Certification,https://lightcast.io/open-skills/skills/ES545FB3A35CB7DDC7B7
ES1175C825A582CC7E7F,Certified Correctional Health Professional - Mental Health (CCHP-MH),Certification,https://lightcast.io/open-skills/skills/ES1175C825A582CC7E7F
ES523A2598BCECE9B98E,Certified Correctional Health Professional - Nursing (CCHP-RN),Certification,https://lightcast.io/open-skills/skills/ES523A2598BCECE9B98E
ES371A699792302A90CD,Certified Correctional Health Professional - Physician (CCHP-P),Certification,https://lightcast.io/open-skills/skills/ES371A699792302A90CD
KS121L76PW24D20RX78F,Certified Corrections Executive,Certification,https://lightcast.io/open-skills/skills/KS121L76PW24D20RX78F
KS121L76Z2Z0JP75QTWM,Certified Corrections Manager,Certification,https://lightcast.io/open-skills/skills/KS121L76Z2Z0JP75QTWM
KS121GS61WQ3YZ499XPG,Certified Corrections Nurse (CCN),Certification,https://lightcast.io/open-skills/skills/KS121GS61WQ3YZ499XPG
KS121GS6T75X6QWBPLQM,Certified Corrections Nurse/Manager (CCN-M),Certification,https://lightcast.io/open-skills/skills/KS121GS6T75X6QWBPLQM
KS121L774W73RK2FT2ML,Certified Corrections Officer,Certification,https://lightcast.io/open-skills/skills/KS121L774W73RK2FT2ML
KS121L862D6QFT9ZC69G,Certified Corrections Officer/Juvenile,Certification,https://lightcast.io/open-skills/skills/KS121L862D6QFT9ZC69G
ESE9738FFBCDD81307FA,Certified Cost Consultant,Certification,https://lightcast.io/open-skills/skills/ESE9738FFBCDD81307FA
ES67E4E0942A226489CD,Certified Cost Engineer,Certification,https://lightcast.io/open-skills/skills/ES67E4E0942A226489CD
KS121GF6N1G4JZNY6J12,Certified Cost Estimator/Analyst,Certification,https://lightcast.io/open-skills/skills/KS121GF6N1G4JZNY6J12
ESE4A004E9B3EF831130,Certified Cost Professional (CCP),Certification,https://lightcast.io/open-skills/skills/ESE4A004E9B3EF831130
ES8B68BB2AA02FA60AAB,Certified Cost Technician (CCT),Certification,https://lightcast.io/open-skills/skills/ES8B68BB2AA02FA60AAB
KS121GN65PCV877F61B2,Certified Counterespionage And Information Security Management,Certification,https://lightcast.io/open-skills/skills/KS121GN65PCV877F61B2
ES546CDE63DB7596F8F8,Certified Court Reporter (CCR),Certification,https://lightcast.io/open-skills/skills/ES546CDE63DB7596F8F8
KS7G0QV76SRPK7Y2LPLJ,Certified Crane Operator,Certification,https://lightcast.io/open-skills/skills/KS7G0QV76SRPK7Y2LPLJ
ES8D4CB08875B45EE7F5,Certified Credit And Risk Analyst (CCRA),Certification,https://lightcast.io/open-skills/skills/ES8D4CB08875B45EE7F5
ESE9D449371A6218581A,Certified Credit Compliance Professional (C3P),Certification,https://lightcast.io/open-skills/skills/ESE9D449371A6218581A
ES21F3D33FACABBA01C2,Certified Credit Counselor (CCC),Certification,https://lightcast.io/open-skills/skills/ES21F3D33FACABBA01C2
KS121L96SGM34DXR4ZM5,Certified Credit Executive,Certification,https://lightcast.io/open-skills/skills/KS121L96SGM34DXR4ZM5
KS121L965W6HNPLRL9CK,Certified Credit Professional,Certification,https://lightcast.io/open-skills/skills/KS121L965W6HNPLRL9CK
KS121HD6MXW1LGFHYYQW,Certified Credit Union Executive,Certification,https://lightcast.io/open-skills/skills/KS121HD6MXW1LGFHYYQW
KS121GN6SBY0H4M3B2D4,Certified Criminal Justice Addiction Professional,Certification,https://lightcast.io/open-skills/skills/KS121GN6SBY0H4M3B2D4
KS121L96VQXJ7YW4RLBX,Certified Crisis Intervener,Certification,https://lightcast.io/open-skills/skills/KS121L96VQXJ7YW4RLBX
KS121L974CRQY4JWHFH6,Certified Crop Advisor,Certification,https://lightcast.io/open-skills/skills/KS121L974CRQY4JWHFH6
ESFCA77D691CEA6566DB,Certified Cruise Counselor,Certification,https://lightcast.io/open-skills/skills/ESFCA77D691CEA6566DB
KS121L977711HH9LV1ZB,Certified Culinarian,Certification,https://lightcast.io/open-skills/skills/KS121L977711HH9LV1ZB
KS121LB63T2S3FHGB0LC,Certified Culinary Administrator,Certification,https://lightcast.io/open-skills/skills/KS121LB63T2S3FHGB0LC
KS121LB6B1WZZJW8WN46,Certified Culinary Educator,Certification,https://lightcast.io/open-skills/skills/KS121LB6B1WZZJW8WN46
KS121H86733PSDV7ZBMN,Certified Customer Service Representative,Certification,https://lightcast.io/open-skills/skills/KS121H86733PSDV7ZBMN
KS121LB6L4QXVM8BJN2F,Certified Customer Service Specialist,Certification,https://lightcast.io/open-skills/skills/KS121LB6L4QXVM8BJN2F
ES75DB07E2D244524235,Certified Customs Specialist,Certification,https://lightcast.io/open-skills/skills/ES75DB07E2D244524235
ES25BB3CA856A72DF810,Certified Cyber Crimes Investigator (CCCI),Certification,https://lightcast.io/open-skills/skills/ES25BB3CA856A72DF810
KS687D678NBCR254WCLC,Certified Cyber Forensics Professional,Certification,https://lightcast.io/open-skills/skills/KS687D678NBCR254WCLC
KS121LB77G85QYWCGVCM,Certified Cytotechnologist,Certification,https://lightcast.io/open-skills/skills/KS121LB77G85QYWCGVCM
ESDD2242BBD9DA601156,Certified Data Cabling Installer (DCI),Certification,https://lightcast.io/open-skills/skills/ESDD2242BBD9DA601156
KS121HL704L9TDBX6L2T,Certified Data Centre Design Professional,Certification,https://lightcast.io/open-skills/skills/KS121HL704L9TDBX6L2T
ES98032725C61A24384B,Certified Data Centre Expert,Certification,https://lightcast.io/open-skills/skills/ES98032725C61A24384B
ESD9C5A112B88E84D1A5,Certified Data Centre Professional,Certification,https://lightcast.io/open-skills/skills/ESD9C5A112B88E84D1A5
ES35E12E84DBD39EF53E,Certified Data Centre Specialist,Certification,https://lightcast.io/open-skills/skills/ES35E12E84DBD39EF53E
KS121HX6LLQ7RNL061QJ,Certified Data Management Professional (CDMP) - DAMA,Certification,https://lightcast.io/open-skills/skills/KS121HX6LLQ7RNL061QJ
ES7EEA906BCABE5ABE12,Certified Data Privacy Solutions Engineer (CDPSE),Certification,https://lightcast.io/open-skills/skills/ES7EEA906BCABE5ABE12
KS121J561W4GL9G3Q6LT,Certified Data Recovery Professional,Certification,https://lightcast.io/open-skills/skills/KS121J561W4GL9G3Q6LT
ES2B7CD17EE66C7B67CF,Certified Decorative Artist,Certification,https://lightcast.io/open-skills/skills/ES2B7CD17EE66C7B67CF
KS121HP660Y0KSSCG12B,Certified Defense Financial Manager,Certification,https://lightcast.io/open-skills/skills/KS121HP660Y0KSSCG12B
KS121LC65NP39VC8QH0H,Certified Dental Assistant,Certification,https://lightcast.io/open-skills/skills/KS121LC65NP39VC8QH0H
KS121J267FNHZJ9Z3JWS,Certified Dental Practice Management Administrator (CDPMA),Certification,https://lightcast.io/open-skills/skills/KS121J267FNHZJ9Z3JWS
KS121LC6LQPLW4Z835PV,Certified Dental Technician,Certification,https://lightcast.io/open-skills/skills/KS121LC6LQPLW4Z835PV
KS121LC6WGXSPFW3QT1M,Certified Developmental Disabilities Nurse,Certification,https://lightcast.io/open-skills/skills/KS121LC6WGXSPFW3QT1M
KS121LC70HLLK5KV8SVJ,Certified Diabetes Educator (CDE),Certification,https://lightcast.io/open-skills/skills/KS121LC70HLLK5KV8SVJ
ES8C747B9194365F8097,Certified Dialysis - Licensed Practical Nurse (CD-LPN),Certification,https://lightcast.io/open-skills/skills/ES8C747B9194365F8097
ES975613FE4677221EB1,Certified Dialysis - Licensed Vocational Nurse (CD-LVN),Certification,https://lightcast.io/open-skills/skills/ES975613FE4677221EB1
KS121LC75QZFF2YC0GXB,Certified Dialysis Nurse (CDN),Certification,https://lightcast.io/open-skills/skills/KS121LC75QZFF2YC0GXB
ES1C681CB2D1A55D36E5,Certified Dietary Manager (CDM),Certification,https://lightcast.io/open-skills/skills/ES1C681CB2D1A55D36E5
KS121HN6S2WRFDBDF962,Certified Digital Forensics Examiner (CDFE),Certification,https://lightcast.io/open-skills/skills/KS121HN6S2WRFDBDF962
KS121HR7534QRVQ81VKK,Certified Director Of Maintenance/Equipment,Certification,https://lightcast.io/open-skills/skills/KS121HR7534QRVQ81VKK
KS121LF63N5NKZQZVK0T,Certified Directory Engineer,Certification,https://lightcast.io/open-skills/skills/KS121LF63N5NKZQZVK0T
KS7G83S67ZR02CM77SVW,Certified Disability Management Specialist,Certification,https://lightcast.io/open-skills/skills/KS7G83S67ZR02CM77SVW
KS121LG6LG2NYVMDY19F,Certified Distance Learning,Certification,https://lightcast.io/open-skills/skills/KS121LG6LG2NYVMDY19F
KS123276XVMMM8DQFH7J,Certified Divemaster,Certification,https://lightcast.io/open-skills/skills/KS123276XVMMM8DQFH7J
KS121HM77DXP95GZWFPD,Certified Divorce Financial Analyst (CDFA),Certification,https://lightcast.io/open-skills/skills/KS121HM77DXP95GZWFPD
KS121LG6V01484D7LZ82,Certified Document Consultant,Certification,https://lightcast.io/open-skills/skills/KS121LG6V01484D7LZ82
KS121HQ6LBFK1WLJW4WF,Certified Documentation Improvement Practitioner (CDIP),Certification,https://lightcast.io/open-skills/skills/KS121HQ6LBFK1WLJW4WF
ESE4AEB110D01DDA97F1,Certified Documentation Integrity Practitioner (CDIP),Certification,https://lightcast.io/open-skills/skills/ESE4AEB110D01DDA97F1
ESCBF2187757E4393AD4,Certified E-Commerce Consultant,Certification,https://lightcast.io/open-skills/skills/ESCBF2187757E4393AD4
KS121LH6ZXK2KHBHX6YZ,Certified EKG/ECG Technician,Certification,https://lightcast.io/open-skills/skills/KS121LH6ZXK2KHBHX6YZ
ESE97CCA4CF854BFE6D9,Certified ENT Coder,Certification,https://lightcast.io/open-skills/skills/ESE97CCA4CF854BFE6D9
KS121JD6K2MMQGRC0QXD,Certified Eating Disorders Specialist,Certification,https://lightcast.io/open-skills/skills/KS121JD6K2MMQGRC0QXD
KS121S65Y3XWWJ66F9PP,Certified Ec-Council Sales Specialist,Certification,https://lightcast.io/open-skills/skills/KS121S65Y3XWWJ66F9PP
KS121JC631BKF1F7BCP1,Certified Economic Developer,Certification,https://lightcast.io/open-skills/skills/KS121JC631BKF1F7BCP1
ES28C179097A0D7356EB,Certified Electrical Safety Compliance Professional,Certification,https://lightcast.io/open-skills/skills/ES28C179097A0D7356EB
KS121JD6P5RV9MBY4XTW,Certified Electronic Evidence Collection Specialist,Certification,https://lightcast.io/open-skills/skills/KS121JD6P5RV9MBY4XTW
KS121JJ61DV0MQLRLCYT,Certified Electronic Health Records Specialist,Certification,https://lightcast.io/open-skills/skills/KS121JJ61DV0MQLRLCYT
ES9A6ED42ED4A2545441,Certified Electronic Recorder (CER),Certification,https://lightcast.io/open-skills/skills/ES9A6ED42ED4A2545441
ES1D0580BC3E37F6E19C,Certified Electronic Reporter And Transcriber (CERT),Certification,https://lightcast.io/open-skills/skills/ES1D0580BC3E37F6E19C
KS121LJ67ZG2V3SYRW6D,Certified Electronic Systems Technician,Certification,https://lightcast.io/open-skills/skills/KS121LJ67ZG2V3SYRW6D
ES89263121D72477A22C,Certified Electronic Transcriber (CET),Certification,https://lightcast.io/open-skills/skills/ES89263121D72477A22C
ES962C85809A346162D2,Certified Electroplater-Finisher (CET),Certification,https://lightcast.io/open-skills/skills/ES962C85809A346162D2
KS121JD61T5W0957DQRQ,Certified Emergency Department Coder,Certification,https://lightcast.io/open-skills/skills/KS121JD61T5W0957DQRQ
KS121LK6CPC7YZ5GF9TL,Certified Emergency Manager,Certification,https://lightcast.io/open-skills/skills/KS121LK6CPC7YZ5GF9TL
KS7G0D764CCFQ0QNKL2W,Certified Emergency Nurse (CEN),Certification,https://lightcast.io/open-skills/skills/KS7G0D764CCFQ0QNKL2W
KS121JB72YN4HYSKSZ6W,Certified Employee Assistance Professional,Certification,https://lightcast.io/open-skills/skills/KS121JB72YN4HYSKSZ6W
KS121JB75N6DTXLJPVDB,Certified Employee Benefit Specialist,Certification,https://lightcast.io/open-skills/skills/KS121JB75N6DTXLJPVDB
KS121LL6XQJ9R42DPNPZ,Certified Employment Interview Professional,Certification,https://lightcast.io/open-skills/skills/KS121LL6XQJ9R42DPNPZ
ES6F653FF9656EB626E1,Certified Employment Support Professional,Certification,https://lightcast.io/open-skills/skills/ES6F653FF9656EB626E1
ES104EA7887602D0475C,Certified Energy Manager,Certification,https://lightcast.io/open-skills/skills/ES104EA7887602D0475C
KS121K86HC829HHNTKKP,Certified Energy Manager In Training,Certification,https://lightcast.io/open-skills/skills/KS121K86HC829HHNTKKP
KS121KG6W2FTN9HRSJLF,Certified Energy Plans Examiner,Certification,https://lightcast.io/open-skills/skills/KS121KG6W2FTN9HRSJLF
ESE17841E49138F2A81C,Certified Energy Procurement Professional,Certification,https://lightcast.io/open-skills/skills/ESE17841E49138F2A81C
ES9A905D223FE461343F,Certified Energy Professional,Certification,https://lightcast.io/open-skills/skills/ES9A905D223FE461343F
KS121LM6D8RXXVLTVPBG,Certified Engineering Manager,Certification,https://lightcast.io/open-skills/skills/KS121LM6D8RXXVLTVPBG
KS121KF6VD6FNGNG3BZ4,Certified Engineering Operations Executive,Certification,https://lightcast.io/open-skills/skills/KS121KF6VD6FNGNG3BZ4
KS121LM6HCBPJZYFPSL8,Certified Engineering Technologist,Certification,https://lightcast.io/open-skills/skills/KS121LM6HCBPJZYFPSL8
KS121LN69G0P07MV0CKR,Certified Environmental Auditor,Certification,https://lightcast.io/open-skills/skills/KS121LN69G0P07MV0CKR
KS121JK5YLP5J5FS1FVY,Certified Environmental Health Technician,Certification,https://lightcast.io/open-skills/skills/KS121JK5YLP5J5FS1FVY
KS121LN6G30344D7RB5Q,Certified Environmental Professional,Certification,https://lightcast.io/open-skills/skills/KS121LN6G30344D7RB5Q
ESB122C915120722ECCE,Certified Environmental Safety And Health Trainer (CET),Certification,https://lightcast.io/open-skills/skills/ESB122C915120722ECCE
KS121LP611RHDY2M7S1K,Certified Environmental Scientist,Certification,https://lightcast.io/open-skills/skills/KS121LP611RHDY2M7S1K
KS121LP6270F1F4V4C08,Certified Environmental Systems Manager (NREP),Certification,https://lightcast.io/open-skills/skills/KS121LP6270F1F4V4C08
ES453E587F1403CFF68C,Certified Equity Professional (CEP),Certification,https://lightcast.io/open-skills/skills/ES453E587F1403CFF68C
KS121LP779X75DZ138ZD,Certified Estimating Professional,Certification,https://lightcast.io/open-skills/skills/KS121LP779X75DZ138ZD
KS121JG72W9R0YMKPKVQ,Certified Ethical Hacker,Certification,https://lightcast.io/open-skills/skills/KS121JG72W9R0YMKPKVQ
ESB6265BAC219095E6F9,Certified Evaluation And Management Coder (CEMC),Certification,https://lightcast.io/open-skills/skills/ESB6265BAC219095E6F9
KS121LQ6T4JVY99633QX,Certified Executive Chef,Certification,https://lightcast.io/open-skills/skills/KS121LQ6T4JVY99633QX
KS121LQ6T7KLJQYCCR19,Certified Executive Housekeeper,Certification,https://lightcast.io/open-skills/skills/KS121LQ6T7KLJQYCCR19
KS121KG5W9YYDYM47LF2,Certified Executive Pastry Chef,Certification,https://lightcast.io/open-skills/skills/KS121KG5W9YYDYM47LF2
KS121LQ6TRQ8CSTW0YJT,Certified Exporter,Certification,https://lightcast.io/open-skills/skills/KS121LQ6TRQ8CSTW0YJT
KS121LQ6ZG6HQB79Y75K,Certified Eye Bank Technician,Certification,https://lightcast.io/open-skills/skills/KS121LQ6ZG6HQB79Y75K
KS121LR647CHSZQRN56Z,Certified Facilities Executive,Certification,https://lightcast.io/open-skills/skills/KS121LR647CHSZQRN56Z
KS7G0HN5VYRTZQ7GS5TP,Certified Facility Manager,Certification,https://lightcast.io/open-skills/skills/KS7G0HN5VYRTZQ7GS5TP
KS121LS66HYHKB4B5STZ,Certified Family Life Educator,Certification,https://lightcast.io/open-skills/skills/KS121LS66HYHKB4B5STZ
