Skill ID,Skill Name,Skill Type,Info URL,Is Software
KS120H469YFKTQT4VKXM,AngelScript,Specialized Skill,https://lightcast.io/open-skills/skills/KS120H469YFKTQT4VKXM,True
ES8F1AC6C5918404C7EA,Angr,Specialized Skill,https://lightcast.io/open-skills/skills/ES8F1AC6C5918404C7EA,True
KS120H6772VQ0MQ5RLVD,Angular (Web Framework),Specialized Skill,https://lightcast.io/open-skills/skills/KS120H6772VQ0MQ5RLVD,True
ES9373310EFD45FC9385,Angular CLI,Specialized Skill,https://lightcast.io/open-skills/skills/ES9373310EFD45FC9385,True
BGSBB00D5911C9C245D7,Angular Components,Specialized Skill,https://lightcast.io/open-skills/skills/BGSBB00D5911C9C245D7,True
KSM72DQX6NAMAD5W02FF,Angular Material,Specialized Skill,https://lightcast.io/open-skills/skills/KSM72DQX6NAMAD5W02FF,True
BGS98DEB4224A6D0DD45,Angular Reactive Forms,Specialized Skill,https://lightcast.io/open-skills/skills/BGS98DEB4224A6D0DD45,True
KSQ0RWT9J5S6JT07G4R1,Angular Ui,Specialized Skill,https://lightcast.io/open-skills/skills/KSQ0RWT9J5S6JT07G4R1,True
KS120HG68NK7LKM2BFQK,Animoto,Specialized Skill,https://lightcast.io/open-skills/skills/KS120HG68NK7LKM2BFQK,True
KS120HG6TFNND897KDZL,Anjuta IDE (GNOME Developer Tools),Specialized Skill,https://lightcast.io/open-skills/skills/KS120HG6TFNND897KDZL,True
KS120HG77B4CDRRX8PG8,AnkhSVN,Specialized Skill,https://lightcast.io/open-skills/skills/KS120HG77B4CDRRX8PG8,True
KS06GSC193B8YJ7Y44WE,Anorm,Specialized Skill,https://lightcast.io/open-skills/skills/KS06GSC193B8YJ7Y44WE,True
KSICFM4XWPEEOADM3GAS,Ansi Sql,Specialized Skill,https://lightcast.io/open-skills/skills/KSICFM4XWPEEOADM3GAS,True
KS26BVAZEM0MFCVFST66,Ansible,Specialized Skill,https://lightcast.io/open-skills/skills/KS26BVAZEM0MFCVFST66,True
KS9VH6D1LUQPKAHFBHIF,Ansible Playbook,Specialized Skill,https://lightcast.io/open-skills/skills/KS9VH6D1LUQPKAHFBHIF,True
KS5YDXEU0MN4GIB42S8U,Ansible Tower,Specialized Skill,https://lightcast.io/open-skills/skills/KS5YDXEU0MN4GIB42S8U,True
KS120HT6R53SYZVN90JR,Ansoff Matrix,Specialized Skill,https://lightcast.io/open-skills/skills/KS120HT6R53SYZVN90JR,True
ES3510821B4206B8C8EA,Ansys Maxwell,Specialized Skill,https://lightcast.io/open-skills/skills/ES3510821B4206B8C8EA,True
BGS7815E0CDC7F03E10C,Ansys Simulation Software,Specialized Skill,https://lightcast.io/open-skills/skills/BGS7815E0CDC7F03E10C,True
KS120HX5VRYJJ4QL29NX,AnthillPro,Specialized Skill,https://lightcast.io/open-skills/skills/KS120HX5VRYJJ4QL29NX,True
BGSDC996B283FBCC54C2,Anthology Student,Specialized Skill,https://lightcast.io/open-skills/skills/BGSDC996B283FBCC54C2,True
KS120J86SMD4B12WMQ8T,Anti-Patterns,Specialized Skill,https://lightcast.io/open-skills/skills/KS120J86SMD4B12WMQ8T,True
KS120J05Y0DQ7NW2PDBK,Antivirus Software,Specialized Skill,https://lightcast.io/open-skills/skills/KS120J05Y0DQ7NW2PDBK,True
BGS86FD818862A5E20AD,Anvato,Specialized Skill,https://lightcast.io/open-skills/skills/BGS86FD818862A5E20AD,True
KS120JD6SB6YC1JRRMVQ,AnyLogic,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JD6SB6YC1JRRMVQ,True
ESB41159E1723594C17F,Anything Relationship Management (xRM) Software,Specialized Skill,https://lightcast.io/open-skills/skills/ESB41159E1723594C17F,True
KSWMYBCMI6VGMXFK070P,Apache 1.3,Specialized Skill,https://lightcast.io/open-skills/skills/KSWMYBCMI6VGMXFK070P,True
KS1204B6WS1HDN91161S,Apache Accumulo,Specialized Skill,https://lightcast.io/open-skills/skills/KS1204B6WS1HDN91161S,True
KS1205K64B3RV9CWNPZJ,Apache ActiveMQ,Specialized Skill,https://lightcast.io/open-skills/skills/KS1205K64B3RV9CWNPZJ,True
ESA68E69A441441F3A8B,Apache Airflow,Specialized Skill,https://lightcast.io/open-skills/skills/ESA68E69A441441F3A8B,True
KSY709R36C3LD0B03U1C,Apache Ambari,Specialized Skill,https://lightcast.io/open-skills/skills/KSY709R36C3LD0B03U1C,True
KS120HT6RV5641N06YXT,Apache Ant,Specialized Skill,https://lightcast.io/open-skills/skills/KS120HT6RV5641N06YXT,True
ESE8806CFCBBAD4EE040,Apache Apex,Specialized Skill,https://lightcast.io/open-skills/skills/ESE8806CFCBBAD4EE040,True
KSO0YNW3P5IBSV79V5AL,Apache Archiva,Specialized Skill,https://lightcast.io/open-skills/skills/KSO0YNW3P5IBSV79V5AL,True
ESCAF9DCD0673887A01B,Apache Atlas,Specialized Skill,https://lightcast.io/open-skills/skills/ESCAF9DCD0673887A01B,True
ES46B35A3B4C0E0F52ED,Apache Avro,Specialized Skill,https://lightcast.io/open-skills/skills/ES46B35A3B4C0E0F52ED,True
KS120V65W9B5T5FC8KMP,Apache Axis2,Specialized Skill,https://lightcast.io/open-skills/skills/KS120V65W9B5T5FC8KMP,True
ES6F415942892FADDDE5,Apache Beam,Specialized Skill,https://lightcast.io/open-skills/skills/ES6F415942892FADDDE5,True
KS126YR6V7P509N9T93R,Apache Beehive,Specialized Skill,https://lightcast.io/open-skills/skills/KS126YR6V7P509N9T93R,True
KS1222N69CHZVML5S4FQ,Apache CXF,Specialized Skill,https://lightcast.io/open-skills/skills/KS1222N69CHZVML5S4FQ,True
KS8L6GM565NMJ8QBBCAB,Apache Camel,Specialized Skill,https://lightcast.io/open-skills/skills/KS8L6GM565NMJ8QBBCAB,True
KSKQAOQWXI50O1JWMNF7,Apache Cassandra,Specialized Skill,https://lightcast.io/open-skills/skills/KSKQAOQWXI50O1JWMNF7,True
KS1220R5XBF7LJB20QY5,Apache CloudStack,Specialized Skill,https://lightcast.io/open-skills/skills/KS1220R5XBF7LJB20QY5,True
KS127796XSP0XT60D112,Apache Commons OGNL,Specialized Skill,https://lightcast.io/open-skills/skills/KS127796XSP0XT60D112,True
KSAXQTOS1F86ZU7LQLPW,Apache Cordova,Specialized Skill,https://lightcast.io/open-skills/skills/KSAXQTOS1F86ZU7LQLPW,True
KS1220P6TMR64FS5P294,Apache Derby,Specialized Skill,https://lightcast.io/open-skills/skills/KS1220P6TMR64FS5P294,True
KSN1D6D6I4U67A6AWQMQ,Apache Directory,Specialized Skill,https://lightcast.io/open-skills/skills/KSN1D6D6I4U67A6AWQMQ,True
ES8D2B3D9F29D5C20A8D,Apache Drill,Specialized Skill,https://lightcast.io/open-skills/skills/ES8D2B3D9F29D5C20A8D,True
KSJVBCV2CGWWO6H0PPYE,Apache Druid,Specialized Skill,https://lightcast.io/open-skills/skills/KSJVBCV2CGWWO6H0PPYE,True
BGS6582BDA613468077C,Apache Felix,Specialized Skill,https://lightcast.io/open-skills/skills/BGS6582BDA613468077C,True
KS120796P3DQSH6X2GHP,Apache Flex,Specialized Skill,https://lightcast.io/open-skills/skills/KS120796P3DQSH6X2GHP,True
KS1207D6STFNCG4L1M4V,Apache Flex Data Services,Specialized Skill,https://lightcast.io/open-skills/skills/KS1207D6STFNCG4L1M4V,True
KSKE7NJAN5I2PFBV659N,Apache Flink,Specialized Skill,https://lightcast.io/open-skills/skills/KSKE7NJAN5I2PFBV659N,True
ES16178161863938996A,Apache Flume,Specialized Skill,https://lightcast.io/open-skills/skills/ES16178161863938996A,True
KSMUJFMLNAZWTW5HKD5F,Apache Fop,Specialized Skill,https://lightcast.io/open-skills/skills/KSMUJFMLNAZWTW5HKD5F,True
KSZHN30SQMTHDFPTM62Q,Apache Giraph,Specialized Skill,https://lightcast.io/open-skills/skills/KSZHN30SQMTHDFPTM62Q,True
ES20A90DC1F30C3A7247,Apache Guacamole,Specialized Skill,https://lightcast.io/open-skills/skills/ES20A90DC1F30C3A7247,True
KS124M479HR1FQGGVSBK,Apache HBase,Specialized Skill,https://lightcast.io/open-skills/skills/KS124M479HR1FQGGVSBK,True
KS120JL793T1ZJGT7KM3,Apache HTTP Server,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JL793T1ZJGT7KM3,True
KS124KS624R3L2W8RKM6,Apache Hadoop,Specialized Skill,https://lightcast.io/open-skills/skills/KS124KS624R3L2W8RKM6,True
KS124R06TNNPX60QDZFM,Apache Hive,Specialized Skill,https://lightcast.io/open-skills/skills/KS124R06TNNPX60QDZFM,True
KS124XJ6WQ7PCZ2DY7CR,Apache IBATIS,Specialized Skill,https://lightcast.io/open-skills/skills/KS124XJ6WQ7PCZ2DY7CR,True
ES4514DED7A0CA5F6F87,Apache Iceberg,Specialized Skill,https://lightcast.io/open-skills/skills/ES4514DED7A0CA5F6F87,True
ESEDC8B5A0533D0A0E45,Apache Ignite,Specialized Skill,https://lightcast.io/open-skills/skills/ESEDC8B5A0533D0A0E45,True
ES9613DFFD585C2AFD9B,Apache Impala,Specialized Skill,https://lightcast.io/open-skills/skills/ES9613DFFD585C2AFD9B,True
KS125JW6MFF4MZ1QZNPP,Apache JMeter,Specialized Skill,https://lightcast.io/open-skills/skills/KS125JW6MFF4MZ1QZNPP,True
KS125KY6JDHG5QNC9PSY,Apache JServ Protocol,Specialized Skill,https://lightcast.io/open-skills/skills/KS125KY6JDHG5QNC9PSY,True
BGS92287093E69BDC0F4,Apache JackRabbit,Specialized Skill,https://lightcast.io/open-skills/skills/BGS92287093E69BDC0F4,True
KSN97GEUHPNGNAQFDCGY,Apache Kafka,Specialized Skill,https://lightcast.io/open-skills/skills/KSN97GEUHPNGNAQFDCGY,True
KS6KZA2ZOGP83RXW5YMU,Apache Karaf,Specialized Skill,https://lightcast.io/open-skills/skills/KS6KZA2ZOGP83RXW5YMU,True
KS1220X6JWX403ZLF6FL,Apache Lucene,Specialized Skill,https://lightcast.io/open-skills/skills/KS1220X6JWX403ZLF6FL,True
KS1260L72X37945JD9DX,Apache Lucene.NET,Specialized Skill,https://lightcast.io/open-skills/skills/KS1260L72X37945JD9DX,True
BGS54B05EBEE8C546DD2,Apache MADlib,Specialized Skill,https://lightcast.io/open-skills/skills/BGS54B05EBEE8C546DD2,True
ESE482BE10DF9CD13AE0,Apache MXNet,Specialized Skill,https://lightcast.io/open-skills/skills/ESE482BE10DF9CD13AE0,True
KSRT0BE62KLQPF7WZC3O,Apache Mahout,Specialized Skill,https://lightcast.io/open-skills/skills/KSRT0BE62KLQPF7WZC3O,True
KS1267G65F62ZDQ9W3DW,Apache Maven,Specialized Skill,https://lightcast.io/open-skills/skills/KS1267G65F62ZDQ9W3DW,True
KS3N58960HSVQDBK5M24,Apache Mesos,Specialized Skill,https://lightcast.io/open-skills/skills/KS3N58960HSVQDBK5M24,True
KS5TQ3U7RW7RDC30XWOZ,Apache Modules,Specialized Skill,https://lightcast.io/open-skills/skills/KS5TQ3U7RW7RDC30XWOZ,True
KS126TY73M02CPM2Z9Z6,Apache Myfaces,Specialized Skill,https://lightcast.io/open-skills/skills/KS126TY73M02CPM2Z9Z6,True
ES7D9F0BD1CEA39385E3,Apache NiFi,Specialized Skill,https://lightcast.io/open-skills/skills/ES7D9F0BD1CEA39385E3,True
KS1278X6J5TWJR9ZFJ1D,Apache Oozie,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278X6J5TWJR9ZFJ1D,True
KS127BW6KVX0YX1T1JTN,Apache OpenNLP,Specialized Skill,https://lightcast.io/open-skills/skills/KS127BW6KVX0YX1T1JTN,True
KS7G0F55VJ6HGV95JCR6,Apache OpenOffice,Specialized Skill,https://lightcast.io/open-skills/skills/KS7G0F55VJ6HGV95JCR6,True
KS127BL6TYV9QD6WS2PH,Apache Openjpa,Specialized Skill,https://lightcast.io/open-skills/skills/KS127BL6TYV9QD6WS2PH,True
KS127BX6T06WZRFR99VP,Apache Openoffice Calc,Specialized Skill,https://lightcast.io/open-skills/skills/KS127BX6T06WZRFR99VP,True
KSLJHSBKSOH30B60B0D0,Apache PDFBox,Specialized Skill,https://lightcast.io/open-skills/skills/KSLJHSBKSOH30B60B0D0,True
KS124TQ6GGTFMYHC51GY,Apache POI,Specialized Skill,https://lightcast.io/open-skills/skills/KS124TQ6GGTFMYHC51GY,True
ES7FC426CC494FB4846B,Apache Parquet,Specialized Skill,https://lightcast.io/open-skills/skills/ES7FC426CC494FB4846B,True
ES5DEE17A0C1424A61FF,Apache Phoenix,Specialized Skill,https://lightcast.io/open-skills/skills/ES5DEE17A0C1424A61FF,True
KS135T4U6LGCNYD804DB,Apache Pig,Specialized Skill,https://lightcast.io/open-skills/skills/KS135T4U6LGCNYD804DB,True
ES579E7C81127A665731,Apache Pulsar,Specialized Skill,https://lightcast.io/open-skills/skills/ES579E7C81127A665731,True
ES7AE3D423162AA9F664,Apache Ranger,Specialized Skill,https://lightcast.io/open-skills/skills/ES7AE3D423162AA9F664,True
ESDC6ED222DBCF6A9CA8,Apache SINGA,Specialized Skill,https://lightcast.io/open-skills/skills/ESDC6ED222DBCF6A9CA8,True
BGS5A1680554023B81EC,Apache Samza,Specialized Skill,https://lightcast.io/open-skills/skills/BGS5A1680554023B81EC,True
KS440HN6KKP3CLZ70XMX,Apache Servicemix,Specialized Skill,https://lightcast.io/open-skills/skills/KS440HN6KKP3CLZ70XMX,True
KS125KX6YQV42DHTKSYB,Apache Shiro,Specialized Skill,https://lightcast.io/open-skills/skills/KS125KX6YQV42DHTKSYB,True
ESAB9B77227522808748,Apache Sling,Specialized Skill,https://lightcast.io/open-skills/skills/ESAB9B77227522808748,True
KS440RV6SHM34C203G6H,Apache Solr,Specialized Skill,https://lightcast.io/open-skills/skills/KS440RV6SHM34C203G6H,True
KSAS8LK1JG2Y0OLN4C53,Apache Spark,Specialized Skill,https://lightcast.io/open-skills/skills/KSAS8LK1JG2Y0OLN4C53,True
KSZXS4KAZ0P1M8KP5SZE,Apache Storm,Specialized Skill,https://lightcast.io/open-skills/skills/KSZXS4KAZ0P1M8KP5SZE,True
KS125HH6Z90XLCVT9XXM,Apache Struts,Specialized Skill,https://lightcast.io/open-skills/skills/KS125HH6Z90XLCVT9XXM,True
KS4411Q657NLLX1MK3HY,Apache Subversion,Specialized Skill,https://lightcast.io/open-skills/skills/KS4411Q657NLLX1MK3HY,True
ESE5B991A676D9607A43,Apache Superset,Specialized Skill,https://lightcast.io/open-skills/skills/ESE5B991A676D9607A43,True
BGS22B4FDC2674A61A14,Apache Thrift,Specialized Skill,https://lightcast.io/open-skills/skills/BGS22B4FDC2674A61A14,True
KSKV8ZICR1UG6P3S3M9B,Apache Tika,Specialized Skill,https://lightcast.io/open-skills/skills/KSKV8ZICR1UG6P3S3M9B,True
KSWLLH368BKKBXQQDWCF,Apache Tiles,Specialized Skill,https://lightcast.io/open-skills/skills/KSWLLH368BKKBXQQDWCF,True
KSOXPOSTXXMMUDP5VDPX,Apache TinkerPop,Specialized Skill,https://lightcast.io/open-skills/skills/KSOXPOSTXXMMUDP5VDPX,True
KS441FK6SL7G9MJ5160K,Apache TomEE,Specialized Skill,https://lightcast.io/open-skills/skills/KS441FK6SL7G9MJ5160K,True
KS120JM6ZKSY0Q8PJ7WT,Apache Tomcat,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JM6ZKSY0Q8PJ7WT,True
KS687GF67CRGRQYCYT6F,Apache Torque,Specialized Skill,https://lightcast.io/open-skills/skills/KS687GF67CRGRQYCYT6F,True
KS441GV79GGT5PJPKFDL,Apache Traffic Server,Specialized Skill,https://lightcast.io/open-skills/skills/KS441GV79GGT5PJPKFDL,True
KS680N17609K8QWM9SXR,Apache Turbine,Specialized Skill,https://lightcast.io/open-skills/skills/KS680N17609K8QWM9SXR,True
KSA3B03O0NUIEEJGJFZF,Apache Velocity,Specialized Skill,https://lightcast.io/open-skills/skills/KSA3B03O0NUIEEJGJFZF,True
KS442236W7WQK8TCF94T,Apache Wicket,Specialized Skill,https://lightcast.io/open-skills/skills/KS442236W7WQK8TCF94T,True
KS83LMP264392CT0RANM,Apache Yarn,Specialized Skill,https://lightcast.io/open-skills/skills/KS83LMP264392CT0RANM,True
ESB2376DA7DD9CD154E1,Apache Zeppelin,Specialized Skill,https://lightcast.io/open-skills/skills/ESB2376DA7DD9CD154E1,True
KS4429P60DJ9FRNXX6FQ,Apache Zookeeper,Specialized Skill,https://lightcast.io/open-skills/skills/KS4429P60DJ9FRNXX6FQ,True
KSGB533R1LPF6T6YCTV6,Apachebench,Specialized Skill,https://lightcast.io/open-skills/skills/KSGB533R1LPF6T6YCTV6,True
KS120JN6KM83PZ1H97FH,Aperture,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JN6KM83PZ1H97FH,True
KS6UT0E3CEJDZGMURCST,Apex Code,Specialized Skill,https://lightcast.io/open-skills/skills/KS6UT0E3CEJDZGMURCST,True
KS4ZD610N2IY0LA5B8XW,Apex Data Loader,Specialized Skill,https://lightcast.io/open-skills/skills/KS4ZD610N2IY0LA5B8XW,True
KSEQFZJDNM1E6NMKFLH1,Apigee,Specialized Skill,https://lightcast.io/open-skills/skills/KSEQFZJDNM1E6NMKFLH1,True
KSO8NIT47S8YHCEH9C0A,Apktool,Specialized Skill,https://lightcast.io/open-skills/skills/KSO8NIT47S8YHCEH9C0A,True
ESDFBD3E3F275C6E44CB,Apollo Client,Specialized Skill,https://lightcast.io/open-skills/skills/ESDFBD3E3F275C6E44CB,True
ESED2F04B4C8848FB59C,Apollo GraphQL,Specialized Skill,https://lightcast.io/open-skills/skills/ESED2F04B4C8848FB59C,True
ESAF129553C66B17603D,Apollo Server,Specialized Skill,https://lightcast.io/open-skills/skills/ESAF129553C66B17603D,True
KS120JV6Y1HY2X3Y56J4,App Inventor For Android,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JV6Y1HY2X3Y56J4,True
KSPJHV4JNB98AOYGZNRO,App Manager,Specialized Skill,https://lightcast.io/open-skills/skills/KSPJHV4JNB98AOYGZNRO,True
KS120LP6CBTTJSY8HRC8,App Store (IOS),Specialized Skill,https://lightcast.io/open-skills/skills/KS120LP6CBTTJSY8HRC8,True
BGS7E43D8DCCEC02E6AE,App Transport Security,Specialized Skill,https://lightcast.io/open-skills/skills/BGS7E43D8DCCEC02E6AE,True
KS120JZ6WQ555HLFJVSN,AppCodes,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JZ6WQ555HLFJVSN,True
ES5B933B8E5C49CA2AED,AppExchange,Specialized Skill,https://lightcast.io/open-skills/skills/ES5B933B8E5C49CA2AED,True
KS120K1687LMSD0WW5HL,AppFabric Caching,Specialized Skill,https://lightcast.io/open-skills/skills/KS120K1687LMSD0WW5HL,True
ESC62772C8FE19700687,AppSheet,Specialized Skill,https://lightcast.io/open-skills/skills/ESC62772C8FE19700687,True
KS120LP6NV9K42JNPKZY,AppStream,Specialized Skill,https://lightcast.io/open-skills/skills/KS120LP6NV9K42JNPKZY,True
KSBXMXSJO7P8TEY7MCWI,Apparmor,Specialized Skill,https://lightcast.io/open-skills/skills/KSBXMXSJO7P8TEY7MCWI,True
KS2HHEP9J1HTSDN2A5CK,Appcelerator,Specialized Skill,https://lightcast.io/open-skills/skills/KS2HHEP9J1HTSDN2A5CK,True
KSBYOU32KOOTZTGE5TOV,Appdata,Specialized Skill,https://lightcast.io/open-skills/skills/KSBYOU32KOOTZTGE5TOV,True
KSWDR9J0249TFZ6NUP6X,Appdynamics,Specialized Skill,https://lightcast.io/open-skills/skills/KSWDR9J0249TFZ6NUP6X,True
ESCD17A6C063CE963DFC,Appian (Software),Specialized Skill,https://lightcast.io/open-skills/skills/ESCD17A6C063CE963DFC,True
KSA8049RVCG293NL3IY2,Appium,Specialized Skill,https://lightcast.io/open-skills/skills/KSA8049RVCG293NL3IY2,True
KS120JN72J2KG1RH3F8K,Apple Aperture,Specialized Skill,https://lightcast.io/open-skills/skills/KS120JN72J2KG1RH3F8K,True
KS120K375L44DC80WVW4,Apple Automator (OS X),Specialized Skill,https://lightcast.io/open-skills/skills/KS120K375L44DC80WVW4,True
KS120K46XDDT8WT5DL96,Apple Calendar,Specialized Skill,https://lightcast.io/open-skills/skills/KS120K46XDDT8WT5DL96,True
BGSD7652D4248A2F5B38,Apple CarPlay,Specialized Skill,https://lightcast.io/open-skills/skills/BGSD7652D4248A2F5B38,True
ESC261DBD0C29BB34DD7,Apple Cocoa,Specialized Skill,https://lightcast.io/open-skills/skills/ESC261DBD0C29BB34DD7,True
KS120K960BRRH3V350RQ,Apple Configurator,Specialized Skill,https://lightcast.io/open-skills/skills/KS120K960BRRH3V350RQ,True
KS120R46NVYC5QKZNZB8,Apple Developer Tools,Specialized Skill,https://lightcast.io/open-skills/skills/KS120R46NVYC5QKZNZB8,True
BGS7EE63311C6FDD9CB7,Apple HealthKit,Specialized Skill,https://lightcast.io/open-skills/skills/BGS7EE63311C6FDD9CB7,True
KS120KG6WHGRLKG6DFS3,Apple IOS,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KG6WHGRLKG6DFS3,True
KS120KJ6G01T251KB8TK,Apple Keynote,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KJ6G01T251KB8TK,True
KS120KM5WKPMYVN0RR11,Apple Mail,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KM5WKPMYVN0RR11,True
KS120KM6877YVVG3VRKL,Apple Maps,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KM6877YVVG3VRKL,True
KS120KP5W10ZQFQGPB63,Apple Pages,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KP5W10ZQFQGPB63,True
KS120KP751QN3CZZ5TFG,Apple ProRes,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KP751QN3CZZ5TFG,True
KS1288Q61J47PG3CBJKZ,Apple Qmaster,Specialized Skill,https://lightcast.io/open-skills/skills/KS1288Q61J47PG3CBJKZ,True
KS120KQ76YQNFP4YWJNN,Apple Remote Desktop,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KQ76YQNFP4YWJNN,True
KSBJVCR21NOHEYARSG7T,Apple Wallet,Specialized Skill,https://lightcast.io/open-skills/skills/KSBJVCR21NOHEYARSG7T,True
KS120KT6PDYP5CWCD4B0,Apple Writer,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KT6PDYP5CWCD4B0,True
KS120KT71H7QN93P89J9,Apple Xcode,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KT71H7QN93P89J9,True
KS120KT788X4T2G2Y1FT,AppleLink,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KT788X4T2G2Y1FT,True
KS120KV6BMSL4M8PGYGD,AppleScript (Scripting Language),Specialized Skill,https://lightcast.io/open-skills/skills/KS120KV6BMSL4M8PGYGD,True
KS120KS72LDPXD28CKDX,AppleTalk,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KS72LDPXD28CKDX,True
KS120KT66NS2TX1WY28Z,AppleWorks,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KT66NS2TX1WY28Z,True
KSF0HCUAGZH4BSAVQU96,Applepay,Specialized Skill,https://lightcast.io/open-skills/skills/KSF0HCUAGZH4BSAVQU96,True
KS120K462DW81RQC4D0Y,Applesoft BASIC,Specialized Skill,https://lightcast.io/open-skills/skills/KS120K462DW81RQC4D0Y,True
KS120KX6PMTQF19QTFPT,Applicant Tracking Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS120KX6PMTQF19QTFPT,True
KSQ7QTEPXDVPNHSZ4YC6,Application Client,Specialized Skill,https://lightcast.io/open-skills/skills/KSQ7QTEPXDVPNHSZ4YC6,True
ES8A08D3905DAE888322,Application Delivery Network,Specialized Skill,https://lightcast.io/open-skills/skills/ES8A08D3905DAE888322,True
KS120L26GM9B93153VMZ,Application Development Languages,Specialized Skill,https://lightcast.io/open-skills/skills/KS120L26GM9B93153VMZ,True
KS120L26JPS6F95ZVNBB,Application Environments,Specialized Skill,https://lightcast.io/open-skills/skills/KS120L26JPS6F95ZVNBB,True
KS120L26TY5BNFGJ5WKT,Application Firewall,Specialized Skill,https://lightcast.io/open-skills/skills/KS120L26TY5BNFGJ5WKT,True
KS120L36G0T61464KMXQ,Application Foundation Classes,Specialized Skill,https://lightcast.io/open-skills/skills/KS120L36G0T61464KMXQ,True
KS120L26DHHV1J3817BJ,Application Frameworks,Specialized Skill,https://lightcast.io/open-skills/skills/KS120L26DHHV1J3817BJ,True
KS7G7MZ6D3QCJYLZPTV1,Application Interface Framework,Specialized Skill,https://lightcast.io/open-skills/skills/KS7G7MZ6D3QCJYLZPTV1,True
KS120K261C72S279D7GY,Application Kits,Specialized Skill,https://lightcast.io/open-skills/skills/KS120K261C72S279D7GY,True
BGSA52C82F8230AD0AD9,Application Lifecycle Management (ALM) Software,Specialized Skill,https://lightcast.io/open-skills/skills/BGSA52C82F8230AD0AD9,True
KS1208P6ZMZ4N872Y7X5,Application Programming Interface (API),Specialized Skill,https://lightcast.io/open-skills/skills/KS1208P6ZMZ4N872Y7X5,True
KSPI6LBQGD3479RDWBVY,Application Xml,Specialized Skill,https://lightcast.io/open-skills/skills/KSPI6LBQGD3479RDWBVY,True
KS120DB6XDT9QLCGG78W,Application-Level Gateway,Specialized Skill,https://lightcast.io/open-skills/skills/KS120DB6XDT9QLCGG78W,True
KSSI9II8MA9VDW0KNXGP,Applinks,Specialized Skill,https://lightcast.io/open-skills/skills/KSSI9II8MA9VDW0KNXGP,True
ESFBECD15A3CEAC96D25,Applitools,Specialized Skill,https://lightcast.io/open-skills/skills/ESFBECD15A3CEAC96D25,True
ES434A031C954E51E1E4,AppsFlyer (SaaS),Specialized Skill,https://lightcast.io/open-skills/skills/ES434A031C954E51E1E4,True
KSWPGYN5IQM37OEPQ4K4,Appscript,Specialized Skill,https://lightcast.io/open-skills/skills/KSWPGYN5IQM37OEPQ4K4,True
KSCKS1WX8S9M20J7XX84,Appstats,Specialized Skill,https://lightcast.io/open-skills/skills/KSCKS1WX8S9M20J7XX84,True
ES160DD7F35C9B14B7BC,Apptio (Financial Software),Specialized Skill,https://lightcast.io/open-skills/skills/ES160DD7F35C9B14B7BC,True
BGS3ED76FD190E19DD51,Apptus,Specialized Skill,https://lightcast.io/open-skills/skills/BGS3ED76FD190E19DD51,True
KSG3ITOXLKNQSQDVFR10,Appveyor,Specialized Skill,https://lightcast.io/open-skills/skills/KSG3ITOXLKNQSQDVFR10,True
BGSB28C36E0520C73FCE,Appway,Specialized Skill,https://lightcast.io/open-skills/skills/BGSB28C36E0520C73FCE,True
BGSD68756A99EB224A2C,Aprima EHR,Specialized Skill,https://lightcast.io/open-skills/skills/BGSD68756A99EB224A2C,True
ESEB4E4B064EC84C7C3C,Aprimo (Marketing Software),Specialized Skill,https://lightcast.io/open-skills/skills/ESEB4E4B064EC84C7C3C,True
BGS6C96419095D88E89E,Aptana,Specialized Skill,https://lightcast.io/open-skills/skills/BGS6C96419095D88E89E,True
KS125HT65QW669B3HCDZ,Aptana Jaxer,Specialized Skill,https://lightcast.io/open-skills/skills/KS125HT65QW669B3HCDZ,True
KS120LV6HHGC559NGJ3K,Aptana Studio (Linux Integrated Development Environments),Specialized Skill,https://lightcast.io/open-skills/skills/KS120LV6HHGC559NGJ3K,True
KS0PKKHXZ25XDZAJHW71,Aqua Data Studio,Specialized Skill,https://lightcast.io/open-skills/skills/KS0PKKHXZ25XDZAJHW71,True
KSQFM99PE6E0ZGJQENJ4,ArangoDB,Specialized Skill,https://lightcast.io/open-skills/skills/KSQFM99PE6E0ZGJQENJ4,True
ES6F521F74355BFCC215,Araxis Merge,Specialized Skill,https://lightcast.io/open-skills/skills/ES6F521F74355BFCC215,True
